---Action(ResourceType,ResourceKey,CultureCode,ResourceValue)   Action can either be InsertUpdate or Delete
"---If you need to comment out a line begin the line with at least two dashes ""--"""
---InsertUpdate|ResourceType|ResourceKey|CultureCode|ResourceValue
InsertUpdate|DiffuseSources|WATER_CD_Transport.Methodology|en-GB|<p>Emissions of cadmium to surface water from road transport were spatially allocated to the RBDSU level according to the data modelled by <a href='http://www.tremove.org/model/index.htm'>TREMOVE</a>, due to the road network derived from the TRANS-TOOLS model and GISCO data set. The traffic density information was derived also from the TRANS-TOOLS model runs. The split into highway, rural and urban activities have been derived from the <a href='http://www.tremove.org/model/index.htm'>TREMOVE</a> model. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques. <br />The emissions are calculated separately for various vehicle categories (light and heavy) and road types (urban, rural and highways). Pollutants emitted on urban roads are not incorporated in the calculated emissions to surface water, see the section 'Activity rates' for an explanation. Emissions are calculated by multiplying an activity rate (AR), in the case of road traffic the mileages on roads in European Union (EU27) member states, by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below:<br />Es = AR * EF * pathway<br />Where: <ul><li>Es = Emission of substance (pollutant)s to compartments (soil, surface water and sewers)</li><li>AR = Activity Rate, in this case the traffic performance (distance covered on the EU road network in 106 km)</li><li>EF= Emission Factor (kg/106 km)</li><li>Pathway = Percentage of the emission allocated to compartment x</li></ul>The emission calculated in this way is referred to as the total emission. A specific proportion of this total emission ends up in surface water: This is defined as the net emission to the surface water.  </p>
InsertUpdate|DiffuseSources|WATER_CD_Transport.SourceData|en-GB|<p>These sources include tyre wear, brake wear and engine oil leaks and cause emissions of heavy metals and polycyclic aromatic hydrocarbons (PAHs).</p>
InsertUpdate|DiffuseSources|WATER_PB_Transport.TitleFull|en-GB|Lead emissions from road transport, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_PB_Transport.TitleShort|en-GB|Lead emissions from road transport (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_PB_Transport.GeneralInformation|en-GB|<p>The map shows the lead emissions to surface water from road transport per RBDSU for the year 2005, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of lead are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_PB_Transport.Methodology|en-GB|<p>Emissions of lead to surface water from road transport were spatially allocated to the RBDSU level according to the data modelled by <a href='http://www.tremove.org/model/index.htm'>TREMOVE</a>, due to the road network derived from the TRANS-TOOLS model and GISCO data set. The traffic density information was derived also from the TRANS-TOOLS model runs. The split into highway, rural and urban activities have been derived from the <a href='http://www.tremove.org/model/index.htm'>TREMOVE model</a>. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques. <br /> The emissions are calculated separately for various vehicle categories (light and heavy) and road types (urban, rural and highways). Pollutants emitted on urban roads are not incorporated in the calculated emissions to surface water, see the section 'Activity rates' for an explanation. Emissions are calculated by multiplying an activity rate (AR), in the case of road traffic the mileages on roads in European Union (EU27) member states, by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below: <br />Es = AR * EF * pathway<br />Where: <ul><li>Es = Emission of substance (pollutant) s to compartments (soil, surface water and sewers)</li><il>AR = Activity Rate, in this case the traffic performance (distance covered on the EU road network in 106 km)</li><li>EF= Emission Factor (kg/106 km)</li><li>Pathway = Percentage of the emission allocated to compartment x</li></ul>The emission calculated in this way is referred to as the total emission. A specific proportion of this total emission ends up in surface water: This is defined as the net emission to the surface water.</p>
InsertUpdate|DiffuseSources|WATER_PB_Transport.SourceData|en-GB|<p>These sources include tyre wear, brake wear and engine oil leaks and cause emissions of heavy metals and polycyclic aromatic hydrocarbons (PAHs).</p>
InsertUpdate|DiffuseSources|WATER_NI_Transport.TitleFull|en-GB|Nickel emissions from road transport, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_Transport.TitleShort|en-GB|Nickel emissions from road transport (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_NI_Transport.GeneralInformation|en-GB|<p>The map shows the nickel emissions to surface water from road transport per RBDSU for the year 2005, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of nickel are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_NI_Transport.Methodology|en-GB|<p>Emissions of nickel to surface water from road transport were spatially allocated to the RBDSU level according to the data modelled by <a href='http://www.tremove.org/model/index.htm'>TREMOVE</a>, due to the road network derived from the TRANS-TOOLS model and GISCO data set. The traffic density information was derived also from the TRANS-TOOLS model runs. The split into highway, rural and urban activities have been derived from the <a href='http://www.tremove.org/model/index.htm'>TREMOVE model</a>. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques. <br /> The emissions are calculated separately for various vehicle categories (light and heavy) and road types (urban, rural and highways). Pollutants emitted on urban roads are not incorporated in the calculated emissions to surface water, see the section 'Activity rates' for an explanation. Emissions are calculated by multiplying an activity rate (AR), in the case of road traffic the mileages on roads in European Union (EU27) member states, by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below: <br />Es = AR * EF * pathway<br />Where: <ul><li>Es = Emission of substance (pollutant) s to compartments (soil, surface water and sewers)</li><il>AR = Activity Rate, in this case the traffic performance (distance covered on the EU road network in 106 km)</li><li>EF= Emission Factor (kg/106 km)</li><li>Pathway = Percentage of the emission allocated to compartment x</li></ul>The emission calculated in this way is referred to as the total emission. A specific proportion of this total emission ends up in surface water: This is defined as the net emission to the surface water.</p>
InsertUpdate|DiffuseSources|WATER_NI_Transport.SourceData|en-GB|<p>These sources include tyre wear, brake wear and engine oil leaks and cause emissions of heavy metals and polycyclic aromatic hydrocarbons (PAHs).</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_Transport.TitleFull|en-GB|Nickel emissions from road transport, load to surface water (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_Transport.TitleShort|en-GB|Anthracene emissions from road transport (kg/ha surface water RBDSU)
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_Transport.GeneralInformation|en-GB|<p>The map shows the anthracene emissions to surface water from road transport per RBDSU for the year 2005, for EU27 and EFTA countries with available data in 2013. Diffuse emissions of anthracene are expressed in load to surface water (kg/ha surface water) per RBDSU.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_Transport.Methodology|en-GB|<p>Emissions of anthracene to surface water from road transport were spatially allocated to the RBDSU level according to the data modelled by <a href='http://www.tremove.org/model/index.htm'>TREMOVE</a>, due to the road network derived from the TRANS-TOOLS model and GISCO data set. The traffic density information was derived also from the TRANS-TOOLS model runs. The split into highway, rural and urban activities have been derived from the <a href='http://www.tremove.org/model/index.htm'>TREMOVE model</a>. The emissions were allocated to the RBDSU spatial level using GIS visualization techniques. <br /> The emissions are calculated separately for various vehicle categories (light and heavy) and road types (urban, rural and highways). Pollutants emitted on urban roads are not incorporated in the calculated emissions to surface water, see the section 'Activity rates' for an explanation. Emissions are calculated by multiplying an activity rate (AR), in the case of road traffic the mileages on roads in European Union (EU27) member states, by an emission factor (EF), expressed in emission per AR unit. The calculation method is shown in the formula below: <br />Es = AR * EF * pathway<br />Where: <ul><li>Es = Emission of substance (pollutant) s to compartments (soil, surface water and sewers)</li><il>AR = Activity Rate, in this case the traffic performance (distance covered on the EU road network in 106 km)</li><li>EF= Emission Factor (kg/106 km)</li><li>Pathway = Percentage of the emission allocated to compartment x</li></ul>The emission calculated in this way is referred to as the total emission. A specific proportion of this total emission ends up in surface water: This is defined as the net emission to the surface water.</p>
InsertUpdate|DiffuseSources|WATER_ANTHRACENE_Transport.SourceData|en-GB|<p>The emissions are calculated separately for various vehicle categories (light and heavy) and road types (urban, rural and highways). Pollutants emitted on urban roads are not incorporated. Anthracene emission loads to surface water from road transport data are national totals calculated for the NFR09 sources 1 A 3 b i Passenger cars, 1 A 3 b ii Light duty vehicles, 1 A 3 b iii Heavy duty vehicles, 1 A 3 b iv Mopeds & Motorcycles for the year 2005. </p><p>The calculated national emission data are based on <a href='http://www.tremove.org/model/index.htm'>TREMOVE</a> activity rates and emission factor data extracted from the <a href='http://www.emissieregistratie.nl/erpubliek/bumper.nl.aspx'>2008 PRTR Netherlands</a>. Since the transport sector emissions are not included in the E-PRTR regulation reporting requirements, all emissions released are assumed to be from diffuse sources.</p><p>The methodology applied and data used is described in detail in the sector specific factsheet.</p><p>Activity data derived using transport models </p><p><a href='http://www.tremove.org/model/index.htm'>TREMOVE</a>: road type and pollutant specific split factors </p><p><a href='http://energy.jrc.ec.europa.eu/transtools/'>TRANS-TOOLS</a>: road network and traffic density data</p><h4>Road network</h4><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/geodata/reference'>Eurostat, GISCO</a>: Road network from EuroRegional Map v31: Transport (TRANS)</p><h4>Population data</h4><p><a href='http://www.eea.europa.eu/data-and-maps/data/population-density-disaggregated-with-corine-land-cover-2000-2'>JRC Population density disaggregated with Corine land cover 2000 and 2006</a>:  European Population Density Map 2000 and 2006</p><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/'>EUROSTAT GISCO</a> - Statistical information on population data per commune (LAU2 level) for Switzerland (publicly not available).</p><p><a href='http://epp.eurostat.ec.europa.eu/portal/page/portal/gisco/popups/references/Population Distribution - Demography'>EUROSTAT GISCO</a> - Degree of Urbanization </p>
